0.02176,0.02676,0.0188494550568184
0.034766811704458,0.0248568475353807,0.0142134608697151
0.0474271107523533,0.0228978904723948,0.00956354222435676
0.0597280261871381,0.0208705652544303,0.00487055040345666
0.071656995774289,0.018763724767612,0.000107793116054033
0.0832015204878642,0.0165678013428176,-0.00474890980376786
0.09434896563409,0.0142749398083607,-0.00972118193025549
0.105086405910902,0.01187910220293,-0.0148280554612206
0.115400511780164,0.00937614560715457,-0.0200859449818158
0.125277474610935,0.00676387441144805,-0.0255086290163063
0.134702968129139,0.00404206821427239,-0.0311072389359802
0.14366214377499,0.00121248644375586,-0.0368902550761521
0.152139657619883,-0.00172114928000099,-0.042863510157058
0.160119726526444,-0.00475319407243649,-0.0490302003030293
0.167586211247593,-0.00787613905180307,-0.0553909041130137
0.174522724152662,-0.0110806899874829,-0.0619436103544757
0.180912759241999,-0.0143558643351285,-0.0686837549333641
0.18673984206781,-0.017689105604363,-0.0756042678369282
0.191987697121363,-0.0210664139229192,-0.0826956307551906
0.196640430178235,-0.0244724915610526,-0.0899459460629317
0.200682723018301,-0.0278909020657537,-0.0973410177890575
0.204100037859852,-0.0313042415301233,-0.104864445116485
0.206878828772266,-0.0346943203939174,-0.112497728845697
0.209006757263998,-0.0380423540415196,-0.12022039112148
0.210472909186736,-0.0413291603383489,-0.128010108568064
0.211268010057416,-0.0445353621307771,-0.135842858806015
0.211384635881506,-0.0476415926326055,-0.143693080138069
0.210817416567791,-0.0506287015375196,-0.151533843994374
0.209563229060253,-0.0534779596355073,-0.159337039523726
0.207621377379473,-0.0561712596757394,-0.16707356951054
0.204993756866917,-0.0586913112115749,-0.174713556591072
0.201685000061469,-0.0610218271877008,-0.182226558541099
0.197702601810102,-0.0631477000864081,-0.189581791214572
0.193057021422958,-0.065055165540568,-0.196748357532723
0.187761759926758,-0.0667319514450731,-0.203695480759373
0.181833410747333,-0.0681674107556094,-0.210392740154359
0.1752916824596,-0.0693526363521088,-0.216810306976191
0.168159392577897,-0.0702805565618212,-0.222919178710272
0.160462431717043,-0.0709460101805773,-0.228691409332649
0.152229697829776,-0.0713458000968521,-0.234100333383362
0.143493000613882,-0.0714787249073223,-0.239120781619429
0.134286936576342,-0.0713455882100602,-0.243729286046376
0.124648735635769,-0.0709491855669989,-0.247904272189138
0.114618080531915,-0.0702942694356164,-0.251626236558006
0.104236900685274,-0.069387492675059,-0.254877907391985
0.093549142504579,-0.0682373315288251,-0.257644386919046
0.0826005184686507,-0.0668539892690065,-0.259913273558107
0.0714382376061961,-0.0652492819507706,-0.26167476269849
0.0601107202570052,-0.0634365079654014,-0.262921724925872
0.0486673002161606,-0.0614303032914819,-0.263649760815762
0.0371579175353122,-0.0592464845228081,-0.263857231682136
0.0256328053787032,-0.0569018818954141,-0.263545265945911
0.0141421744043717,-0.0544141646422201,-0.262717741070651
0.00273589816155063,-0.0518016610707598,-0.261381241296792
-0.00853679703638852,-0.0490831757864782,-0.259544991685899
-0.0196276343872703,-0.0462778064712939,-0.257220769258473
-0.0304895777804124,-0.0434047625754379,-0.254422792268103
-0.0410771088184644,-0.0404831881916771,-0.251167588897099
-0.0513464868407049,-0.0375319912573025,-0.247473846880147
-0.0612559893701995,-0.0345696810739317,-0.24336224575987
-0.0707661307039423,-0.0316142159516372,-0.238855273647896
-0.079839856690496,-0.0286828625765575,-0.233977030505338
-0.0884427140878681,-0.0257920684742527,-0.228753020065074
-0.0965429932592798,-0.0229573486994408,-0.223209932593895
-0.104111843339749,-0.020193187631282,-0.217375420734799
-0.111123359385882,-0.0175129564968037,-0.211277870678331
-0.117554641398724,-0.0149288469883255,-0.204946170887624
-0.123385825479297,-0.0124518210882376,-0.198409480545799
-0.128600087732944,-0.0100915769705822,-0.191696999808379
-0.133183621877112,-0.00785653061740153,-0.184837743829678
-0.137125591823244,-0.00575381257212638,-0.177860322393232
-0.140418060793456,-0.00378927905533476,-0.17079272681562
-0.14305589879367,-0.00196753649225463,-0.163662125613504
-0.145036670494662,-0.000291978348205321,-0.156494670229291
-0.146360505769697,0.00123516696114388,-0.149315311905165
-0.147029955301229,0.00261277842273662,-0.142147630582133
-0.147049833799813,0.00384077646081617,-0.135013676484353
-0.146427053476474,0.00492005012864058,-0.127933824832837
-0.145170450476831,0.00585237896647412,-0.120926643920817
-0.143290607023192,0.00664035104800051,-0.114008776578895
-0.140799672022125,0.00728727873075476,-0.107194834865268
-0.137711182882542,0.00779711360274293,-0.100497307637769
-0.134039891256368,0.0081743620791651,-0.0939264805034384
-0.129801595363716,0.00842400305308342,-0.087490367500223
-0.125012981500929,0.00855140894436062,-0.081194653746915
-0.119691477256169,0.00856227142514842,-0.0750426482036041
-0.113855118877151,0.00846253303012132,-0.0690352456177711
-0.107522435152317,0.00825832578809599,-0.0631708966924421
-0.100712350083161,0.00795591794081861,-0.0574455855041641
-0.0934441065442494,0.00756166974655776,-0.0518528132213991
-0.0857372130507099,0.00708199930223422,-0.0463835872296957
-0.0776114156820114,0.00652335925928131,-0.0410264148600063
-0.0690866971465592,0.00589222525594703,-0.0357673010421128
-0.0601833049137218,0.00519509684220342,-0.0305897493677937
-0.050921810287412,0.00443851163232171,-0.0254747662495065
-0.0413232002460472,0.00362907338299398,-0.0204008681016248
-0.0314090038242604,0.00277349465943267,-0.0153440917544193
-0.0212014547573947,0.00187865471499125,-0.0102780086377712
-0.0107236920443618,0.000951673167262749,-0.0051737436440895
0,0,0
