0.171423250250276,0.102354173910369,0.195007542710149
0.171346453514147,0.102308319765881,0.190011847840923
0.171269563228937,0.102262409764683,0.185012924918798
0.171192539354096,0.10221641999918,0.180010838967064
0.171115351735823,0.102170332465004,0.175005708415026
0.171037982939131,0.102124136751994,0.169997701100194
0.170960430349672,0.102077831299163,0.16498702861564
0.170882707412349,0.102031424134254,0.159973939361466
0.170804843949543,0.101984933063751,0.154958710729693
0.170726885579123,0.101938385325377,0.149941640880428
0.170648892322012,0.1018918167567,0.144923040554014
0.170570936543546,0.101845270565942,0.139903225315101
0.170493100407801,0.101798795812005,0.134882508549377
0.170415473038267,0.101752445709146,0.129861195443633
0.170338147573235,0.1017062758688,0.124839578086134
0.170261218283949,0.101660342578871,0.119817931736591
0.170184777892746,0.101614701202433,0.114796512240254
0.170108915192258,0.101569404756194,0.109775554503047
0.170033713029783,0.101524502706996,0.104755271905238
0.16995924668682,0.101480040004259,0.0997358565090248
0.169885582654662,0.101436056348906,0.094717479908406
