0,-3.42054597729911,2.23832577143073,0.1,0,0,0
0.01,-3.42054597729911,2.23832577143073,0.0999976718518519,0,0,-0.000465111111111111
0.02,-3.42054597729911,2.23832577143073,0.0999907081481482,0,0,-0.000927111111111111
0.03,-3.42054597729911,2.23832577143073,0.09997914,0,0,-0.001386
0.04,-3.42054597729911,2.23832577143073,0.0999629985185185,0,0,-0.00184177777777778
0.05,-3.42054597729911,2.23832577143073,0.0999423148148148,0,0,-0.00229444444444444
0.06,-3.42054597729911,2.23832577143073,0.09991712,0,0,-0.002744
0.07,-3.42054597729911,2.23832577143073,0.0998874451851852,0,0,-0.00319044444444444
0.08,-3.42054597729911,2.23832577143073,0.0998533214814815,0,0,-0.00363377777777778
0.09,-3.42054597729911,2.23832577143073,0.09981478,0,0,-0.004074
0.1,-3.42054597729911,2.23832577143073,0.0997718518518519,0,0,-0.00451111111111111
0.11,-3.42054597729911,2.23832577143073,0.0997245681481482,0,0,-0.00494511111111111
0.12,-3.42054597729911,2.23832577143073,0.09967296,0,0,-0.005376
0.13,-3.42054597729911,2.23832577143073,0.0996170585185185,0,0,-0.00580377777777778
0.14,-3.42054597729911,2.23832577143073,0.0995568948148148,0,0,-0.00622844444444445
0.15,-3.42054597729911,2.23832577143073,0.0994925,0,0,-0.00665
0.16,-3.42054597729911,2.23832577143073,0.0994239051851852,0,0,-0.00706844444444444
0.17,-3.42054597729911,2.23832577143073,0.0993511414814815,0,0,-0.00748377777777778
0.18,-3.42054597729911,2.23832577143073,0.09927424,0,0,-0.007896
0.19,-3.42054597729911,2.23832577143073,0.0991932318518519,0,0,-0.00830511111111111
0.2,-3.42054597729911,2.23832577143073,0.0991081481481482,0,0,-0.00871111111111111
0.21,-3.42054597729911,2.23832577143073,0.09901902,0,0,-0.009114
0.22,-3.42054597729911,2.23832577143073,0.0989258785185185,0,0,-0.00951377777777778
0.23,-3.42054597729911,2.23832577143073,0.0988287548148148,0,0,-0.00991044444444445
0.24,-3.42054597729911,2.23832577143073,0.09872768,0,0,-0.010304
0.25,-3.42054597729911,2.23832577143073,0.0986226851851852,0,0,-0.0106944444444444
0.26,-3.42054597729911,2.23832577143073,0.0985138014814815,0,0,-0.0110817777777778
0.27,-3.42054597729911,2.23832577143073,0.09840106,0,0,-0.011466
0.28,-3.42054597729911,2.23832577143073,0.0982844918518519,0,0,-0.0118471111111111
0.29,-3.42054597729911,2.23832577143073,0.0981641281481482,0,0,-0.0122251111111111
0.3,-3.42054597729911,2.23832577143073,0.09804,0,0,-0.0126
0.31,-3.42054597729911,2.23832577143073,0.0979121385185185,0,0,-0.0129717777777778
0.32,-3.42054597729911,2.23832577143073,0.0977805748148148,0,0,-0.0133404444444444
0.33,-3.42054597729911,2.23832577143073,0.09764534,0,0,-0.013706
0.34,-3.42054597729911,2.23832577143073,0.0975064651851852,0,0,-0.0140684444444444
0.35,-3.42054597729911,2.23832577143073,0.0973639814814815,0,0,-0.0144277777777778
0.36,-3.42054597729911,2.23832577143073,0.09721792,0,0,-0.014784
0.37,-3.42054597729911,2.23832577143073,0.0970683118518519,0,0,-0.0151371111111111
0.38,-3.42054597729911,2.23832577143073,0.0969151881481481,0,0,-0.0154871111111111
0.39,-3.42054597729911,2.23832577143073,0.09675858,0,0,-0.015834
0.4,-3.42054597729911,2.23832577143073,0.0965985185185185,0,0,-0.0161777777777778
0.41,-3.42054597729911,2.23832577143073,0.0964350348148148,0,0,-0.0165184444444444
0.42,-3.42054597729911,2.23832577143073,0.09626816,0,0,-0.016856
0.43,-3.42054597729911,2.23832577143073,0.0960979251851852,0,0,-0.0171904444444444
0.44,-3.42054597729911,2.23832577143073,0.0959243614814815,0,0,-0.0175217777777778
0.45,-3.42054597729911,2.23832577143073,0.0957475,0,0,-0.01785
0.46,-3.42054597729911,2.23832577143073,0.0955673718518519,0,0,-0.0181751111111111
0.47,-3.42054597729911,2.23832577143073,0.0953840081481482,0,0,-0.0184971111111111
0.48,-3.42054597729911,2.23832577143073,0.09519744,0,0,-0.018816
0.49,-3.42054597729911,2.23832577143073,0.0950076985185185,0,0,-0.0191317777777778
