time_s,q1_rad,q2_rad,q3_cm,dq1_rad_s,dq2_rad_s,dq3_cm_s,ddq1_rad_s2,ddq2_rad_s2,ddq3_cm_s2
0,1.0471975511966,-2.0943951023932,-1,0,0,0,0.102133567485376,0.0604992542911529,0
0.01,1.04720265787497,-2.09439207743048,-1,0.00102133567485376,0.000604992542911529,0,0.102133567485376,0.0604992542911529,0
0.02,1.04721797791009,-2.09438300254234,-1,0.00204267134970753,0.00120998508582306,0,0.102133567485376,0.0604992542911529,0
0.03,1.04724351130197,-2.09436787772876,-1,0.00306400702456129,0.00181497762873459,0,0.102133567485376,0.0604992542911529,0
0.04,1.04727925805059,-2.09434670298976,-1,0.00408534269941506,0.00241997017164612,0,0.102133567485376,0.0604992542911529,0
0.05,1.04732521815595,-2.09431947832533,-1,0.00510667837426882,0.00302496271455764,0,0.102133567485376,0.0604992542911529,0
0.06,1.04738139161807,-2.09428620373547,-1,0.00612801404912258,0.00362995525746917,0,0.102133567485376,0.0604992542911529,0
0.07,1.04744777843694,-2.09424687922018,-1,0.00714934972397635,0.0042349478003807,0,0.102133567485376,0.0604992542911529,0
0.08,1.04752437861255,-2.09420150477946,-1,0.00817068539883011,0.00483994034329223,0,0.102133567485376,0.0604992542911529,0
0.09,1.04761119214491,-2.09415008041332,-1,0.00919202107368387,0.00544493288620376,0,0.102133567485376,0.0604992542911529,0
0.1,1.04770821903402,-2.09409260612174,-1,0.0102133567485376,0.00604992542911529,0,0.102133567485376,0.0604992542911529,0
0.11,1.04781545927988,-2.09402908190473,-1,0.0112346924233914,0.00665491797202682,0,0.102133567485376,0.0604992542911529,0
0.12,1.04793291288249,-2.0939595077623,-1,0.0122560280982452,0.00725991051493835,0,0.102133567485376,0.0604992542911529,0
0.13,1.04806057984185,-2.09388388369444,-1,0.0132773637730989,0.00786490305784988,0,0.102133567485376,0.0604992542911529,0
0.14,1.04819846015795,-2.09380220970114,-1,0.0142986994479527,0.00846989560076141,0,0.102133567485376,0.0604992542911529,0
0.15,1.04834655383081,-2.09371448578242,-1,0.0153200351228065,0.00907488814367293,0,0.102133567485376,0.0604992542911529,0
0.16,1.04850486086041,-2.09362071193827,-1,0.0163413707976602,0.00967988068658446,0,0.102133567485376,0.0604992542911529,0
0.17,1.04867338124676,-2.09352088816869,-1,0.017362706472514,0.010284873229496,0,0.102133567485376,0.0604992542911529,0
0.18,1.04885211498986,-2.09341501447368,-1,0.0183840421473677,0.0108898657724075,0,0.102133567485376,0.0604992542911529,0
0.19,1.04904106208971,-2.09330309085324,-1,0.0194053778222215,0.011494858315319,0,0.102133567485376,0.0604992542911529,0
0.2,1.04924022254631,-2.09318511730737,-1,0.0204267134970753,0.0120998508582306,0,0.102133567485376,0.0604992542911529,0
0.21,1.04944959635965,-2.09306109383608,-1,0.021448049171929,0.0127048434011421,0,0.102133567485376,0.0604992542911529,0
0.22,1.04966918352974,-2.09293102043935,-1,0.0224693848467828,0.0133098359440536,0,0.102133567485376,0.0604992542911529,0
0.23,1.04989898405659,-2.09279489711719,-1,0.0234907205216366,0.0139148284869652,0,0.102133567485376,0.0604992542911529,0
0.24,1.05013899794018,-2.09265272386961,-1,0.0245120561964903,0.0145198210298767,0,0.102133567485376,0.0604992542911529,0
0.25,1.05038922518052,-2.0925045006966,-1,0.0255333918713441,0.0151248135727882,0,0.102133567485376,0.0604992542911529,0
0.26,1.0506496657776,-2.09235022759815,-1,0.0265547275461979,0.0157298061156998,0,0.102133567485376,0.0604992542911529,0
0.27,1.05092031973144,-2.09218990457428,-1,0.0275760632210516,0.0163347986586113,0,0.102133567485376,0.0604992542911529,0
0.28,1.05120118704202,-2.09202353162498,-1,0.0285973988959054,0.0169397912015228,0,0.102133567485376,0.0604992542911529,0
0.29,1.05149226770936,-2.09185110875025,-1,0.0296187345707592,0.0175447837444343,0,0.102133567485376,0.0604992542911529,0
0.3,1.05179356173344,-2.09167263595009,-1,0.0306400702456129,0.0181497762873459,0,0.102133567485376,0.0604992542911529,0
0.31,1.05210506911427,-2.09148811322451,-1,0.0316614059204667,0.0187547688302574,0,0.102133567485376,0.0604992542911529,0
0.32,1.05242678985185,-2.09129754057349,-1,0.0326827415953204,0.0193597613731689,0,0.102133567485376,0.0604992542911529,0
0.33,1.05275872394618,-2.09110091799704,-1,0.0337040772701742,0.0199647539160805,0,0.102133567485376,0.0604992542911529,0
0.34,1.05310087139725,-2.09089824549517,-1,0.034725412945028,0.020569746458992,0,0.102133567485376,0.0604992542911529,0
0.35,1.05345323220508,-2.09068952306786,-1,0.0357467486198817,0.0211747390019035,0,0.102133567485376,0.0604992542911529,0
0.36,1.05381580636965,-2.09047475071513,-1,0.0367680842947355,0.021779731544815,0,0.102133567485376,0.0604992542911529,0
0.37,1.05418859389097,-2.09025392843697,-1,0.0377894199695893,0.0223847240877266,0,0.102133567485376,0.0604992542911529,0
0.38,1.05457159476904,-2.09002705623337,-1,0.038810755644443,0.0229897166306381,0,0.102133567485376,0.0604992542911529,0
0.39,1.05496480900386,-2.08979413410435,-1,0.0398320913192968,0.0235947091735496,0,0.102133567485376,0.0604992542911529,0
0.4,1.05536823659543,-2.0895551620499,-1,0.0408534269941506,0.0241997017164612,0,0.102133567485376,0.0604992542911529,0
0.41,1.05578187754374,-2.08931014007002,-1,0.0418747626690043,0.0248046942593727,0,0.102133567485376,0.0604992542911529,0
0.42,1.05620573184881,-2.08905906816472,-1,0.0428960983438581,0.0254096868022842,0,0.102133567485376,0.0604992542911529,0
0.43,1.05663979951062,-2.08880194633398,-1,0.0439174340187118,0.0260146793451957,0,0.102133567485376,0.0604992542911529,0
0.44,1.05708408052918,-2.08853877457781,-1,0.0449387696935656,0.0266196718881073,0,0.102133567485376,0.0604992542911529,0
0.45,1.05753857490449,-2.08826955289622,-1,0.0459601053684194,0.0272246644310188,0,0.102133567485376,0.0604992542911529,0
0.46,1.05800328263655,-2.08799428128919,-1,0.0469814410432731,0.0278296569739303,0,0.102133567485376,0.0604992542911529,0
0.47,1.05847820372536,-2.08771295975674,-1,0.0480027767181269,0.0284346495168419,0,0.102133567485376,0.0604992542911529,0
0.48,1.05896333817091,-2.08742558829886,-1,0.0490241123929807,0.0290396420597534,0,0.102133567485376,0.0604992542911529,0
0.49,1.05945868597322,-2.08713216691554,-1,0.0500454480678344,0.0296446346026649,0,0.102133567485376,0.0604992542911529,0
0.5,1.05996424713227,-2.0868326956068,-1,0.0510667837426882,0.0302496271455764,0,0.102133567485376,0.0604992542911529,0
0.51,1.06048002164807,-2.08652717437263,-1,0.052088119417542,0.030854619688488,0,0.102133567485376,0.0604992542911529,0
0.52,1.06100600952062,-2.08621560321303,-1,0.0531094550923957,0.0314596122313995,0,0.102133567485376,0.0604992542911529,0
0.53,1.06154221074992,-2.085897982128,-1,0.0541307907672495,0.032064604774311,0,0.102133567485376,0.0604992542911529,0
