time_s,q1_rad,q2_rad,q3_cm,dq1_rad_s,dq2_rad_s,dq3_cm_s,ddq1_rad_s2,ddq2_rad_s2,ddq3_cm_s2
0,1.98568553831322,-1.54179699614173,-1,-0,-0,0,-0.129784293109832,-0.0764192569092161,0
0.01,1.98567904909856,-1.54180081710458,-1,-0.00129784293109832,-0.000764192569092161,0,-0.129784293109832,-0.0764192569092161,0
0.02,1.9856595814546,-1.54181227999311,-1,-0.00259568586219664,-0.00152838513818432,0,-0.129784293109832,-0.0764192569092161,0
0.03,1.98562713538132,-1.54183138480734,-1,-0.00389352879329496,-0.00229257770727648,0,-0.129784293109832,-0.0764192569092161,0
0.04,1.98558171087873,-1.54185813154726,-1,-0.00519137172439328,-0.00305677027636864,0,-0.129784293109832,-0.0764192569092161,0
0.05,1.98552330794683,-1.54189252021287,-1,-0.0064892146554916,-0.00382096284546081,0,-0.129784293109832,-0.0764192569092161,0
0.06,1.98545192658562,-1.54193455080417,-1,-0.00778705758658992,-0.00458515541455297,0,-0.129784293109832,-0.0764192569092161,0
0.07,1.9853675667951,-1.54198422332116,-1,-0.00908490051768824,-0.00534934798364513,0,-0.129784293109832,-0.0764192569092161,0
0.08,1.98527022857527,-1.54204153776384,-1,-0.0103827434487866,-0.00611354055273729,0,-0.129784293109832,-0.0764192569092161,0
0.09,1.98515991192613,-1.54210649413221,-1,-0.0116805863798849,-0.00687773312182945,0,-0.129784293109832,-0.0764192569092161,0
0.1,1.98503661684767,-1.54217909242628,-1,-0.0129784293109832,-0.00764192569092161,0,-0.129784293109832,-0.0764192569092161,0
0.11,1.98490034333991,-1.54225933264603,-1,-0.0142762722420815,-0.00840611826001377,0,-0.129784293109832,-0.0764192569092161,0
0.12,1.98475109140283,-1.54234721479148,-1,-0.0155741151731798,-0.00917031082910593,0,-0.129784293109832,-0.0764192569092161,0
0.13,1.98458886103644,-1.54244273886261,-1,-0.0168719581042782,-0.0099345033981981,0,-0.129784293109832,-0.0764192569092161,0
0.14,1.98441365224074,-1.54254590485944,-1,-0.0181698010353765,-0.0106986959672903,0,-0.129784293109832,-0.0764192569092161,0
