time_s,q1_rad,q2_rad,q3_cm,dq1_rad_s,dq2_rad_s,dq3_cm_s,ddq1_rad_s2,ddq2_rad_s2,ddq3_cm_s2
2.56,1.90509208102958,-1.58621761879765,-1,-0.261461932762564,-0.154878090985351,0,-0.102133567485376,-0.0604992542911529,0
2.57,1.90247235502358,-1.58776942467021,-1,-0.262483268437417,-0.155483083528263,0,-0.102133567485376,-0.0604992542911529,0
2.58,1.89984241566083,-1.58932728046821,-1,-0.263504604112271,-0.156088076071174,0,-0.102133567485376,-0.0604992542911529,0
2.59,1.89720226294134,-1.59089118619164,-1,-0.264525939787125,-0.156693068614086,0,-0.102133567485376,-0.0604992542911529,0
2.6,1.89455189686509,-1.59246114184049,-1,-0.265547275461979,-0.157298061156998,0,-0.102133567485376,-0.0604992542911529,0
2.61,1.8918913174321,-1.59403714741478,-1,-0.266568611136832,-0.157903053699909,0,-0.102133567485376,-0.0604992542911529,0
2.62,1.88922052464235,-1.59561920291449,-1,-0.267589946811686,-0.158508046242821,0,-0.102133567485376,-0.0604992542911529,0
2.63,1.88653951849586,-1.59720730833963,-1,-0.26861128248654,-0.159113038785732,0,-0.102133567485376,-0.0604992542911529,0
2.64,1.88384829899262,-1.59880146369021,-1,-0.269632618161394,-0.159718031328644,0,-0.102133567485376,-0.0604992542911529,0
2.65,1.88114686613264,-1.60040166896621,-1,-0.270653953836247,-0.160323023871555,0,-0.102133567485376,-0.0604992542911529,0
2.66,1.8784352199159,-1.60200792416764,-1,-0.271675289511101,-0.160928016414467,0,-0.102133567485376,-0.0604992542911529,0
2.67,1.87571336034241,-1.6036202292945,-1,-0.272696625185955,-0.161533008957378,0,-0.102133567485376,-0.0604992542911529,0
2.68,1.87298128741218,-1.60523858434679,-1,-0.273717960860809,-0.16213800150029,0,-0.102133567485376,-0.0604992542911529,0
2.69,1.8702390011252,-1.6068629893245,-1,-0.274739296535663,-0.162742994043201,0,-0.102133567485376,-0.0604992542911529,0
2.7,1.86748650148147,-1.60849344422765,-1,-0.275760632210516,-0.163347986586113,0,-0.102133567485376,-0.0604992542911529,0
2.71,1.86472378848099,-1.61012994905623,-1,-0.27678196788537,-0.163952979129024,0,-0.102133567485376,-0.0604992542911529,0
2.72,1.86195086212376,-1.61177250381023,-1,-0.277803303560224,-0.164557971671936,0,-0.102133567485376,-0.0604992542911529,0
2.73,1.85916772240978,-1.61342110848966,-1,-0.278824639235078,-0.165162964214847,0,-0.102133567485376,-0.0604992542911529,0
