time_s,q1_rad,q2_rad,q3_cm,dq1_rad_s,dq2_rad_s,dq3_cm_s,ddq1_rad_s2,ddq2_rad_s2,ddq3_cm_s2
0,2.66231804345428,-1.48925510839999,-1,0,-0,0,0.111615316710879,-0.0889715414801475,0.102281417430644
0.01,2.66232362422011,-1.48925955697706,-0.999994885929128,0.00111615316710879,-0.000889715414801475,0.00102281417430644,0.111615316710879,-0.0889715414801475,0.102281417430644
0.02,2.66234036651762,-1.48927290270829,-0.999979543716514,0.00223230633421758,-0.00177943082960295,0.00204562834861287,0.111615316710879,-0.0889715414801475,0.102281417430644
0.03,2.6623682703468,-1.48929514559366,-0.999953973362156,0.00334845950132637,-0.00266914624440443,0.00306844252291931,0.111615316710879,-0.0889715414801475,0.102281417430644
0.04,2.66240733570765,-1.48932628563317,-0.999918174866055,0.00446461266843516,-0.0035588616592059,0.00409125669722575,0.111615316710879,-0.0889715414801475,0.102281417430644
0.05,2.66245756260017,-1.48936632282684,-0.999872148228212,0.00558076583554395,-0.00444857707400738,0.00511407087153219,0.111615316710879,-0.0889715414801475,0.102281417430644
0.06,2.66251895102436,-1.48941525717465,-0.999815893448625,0.00669691900265274,-0.00533829248880885,0.00613688504583862,0.111615316710879,-0.0889715414801475,0.102281417430644
0.07,2.66259150098022,-1.48947308867662,-0.999749410527295,0.00781307216976153,-0.00622800790361033,0.00715969922014506,0.111615316710879,-0.0889715414801475,0.102281417430644
0.08,2.66267521246775,-1.48953981733273,-0.999672699464222,0.00892922533687032,-0.0071177233184118,0.00818251339445149,0.111615316710879,-0.0889715414801475,0.102281417430644
0.09,2.66277008548696,-1.48961544314298,-0.999585760259406,0.0100453785039791,-0.00800743873321328,0.00920532756875793,0.111615316710879,-0.0889715414801475,0.102281417430644
0.1,2.66287612003783,-1.48969996610739,-0.999488592912847,0.0111615316710879,-0.00889715414801475,0.0102281417430644,0.111615316710879,-0.0889715414801475,0.102281417430644
0.11,2.66299331612038,-1.48979338622594,-0.999381197424545,0.0122776848381967,-0.00978686956281623,0.0112509559173708,0.111615316710879,-0.0889715414801475,0.102281417430644
0.12,2.6631216737346,-1.48989570349865,-0.999263573794499,0.0133938380053055,-0.0106765849776177,0.0122737700916772,0.111615316710879,-0.0889715414801475,0.102281417430644
0.13,2.66326119288048,-1.4900069179255,-0.999135722022711,0.0145099911724143,-0.0115663003924192,0.0132965842659837,0.111615316710879,-0.0889715414801475,0.102281417430644
0.14,2.66341187355804,-1.4901270295065,-0.99899764210918,0.0156261443395231,-0.0124560158072207,0.0143193984402901,0.111615316710879,-0.0889715414801475,0.102281417430644
0.15,2.66357371576727,-1.49025603824164,-0.998849334053905,0.0167422975066319,-0.0133457312220221,0.0153422126145966,0.111615316710879,-0.0889715414801475,0.102281417430644
0.16,2.66374671950818,-1.49039394413094,-0.998690797856888,0.0178584506737406,-0.0142354466368236,0.016365026788903,0.111615316710879,-0.0889715414801475,0.102281417430644
0.17,2.66393088478075,-1.49054074717438,-0.998522033518127,0.0189746038408494,-0.0151251620516251,0.0173878409632094,0.111615316710879,-0.0889715414801475,0.102281417430644
0.18,2.66412621158499,-1.49069644737197,-0.998343041037624,0.0200907570079582,-0.0160148774664266,0.0184106551375159,0.111615316710879,-0.0889715414801475,0.102281417430644
0.19,2.66433269992091,-1.49086104472371,-0.998153820415377,0.021206910175067,-0.016904592881228,0.0194334693118223,0.111615316710879,-0.0889715414801475,0.102281417430644
0.2,2.6645503497885,-1.49103453922959,-0.997954371651387,0.0223230633421758,-0.0177943082960295,0.0204562834861287,0.111615316710879,-0.0889715414801475,0.102281417430644
0.21,2.66477916118775,-1.49121693088963,-0.997744694745654,0.0234392165092846,-0.018684023710831,0.0214790976604352,0.111615316710879,-0.0889715414801475,0.102281417430644
0.22,2.66501913411868,-1.49140821970381,-0.997524789698178,0.0245553696763934,-0.0195737391256325,0.0225019118347416,0.111615316710879,-0.0889715414801475,0.102281417430644
0.23,2.66527026858128,-1.49160840567214,-0.997294656508959,0.0256715228435022,-0.0204634545404339,0.023524726009048,0.111615316710879,-0.0889715414801475,0.102281417430644
0.24,2.66553256457555,-1.49181748879462,-0.997054295177997,0.026787676010611,-0.0213531699552354,0.0245475401833545,0.111615316710879,-0.0889715414801475,0.102281417430644
0.25,2.66580602210149,-1.49203546907124,-0.996803705705292,0.0279038291777198,-0.0222428853700369,0.0255703543576609,0.111615316710879,-0.0889715414801475,0.102281417430644
0.26,2.6660906411591,-1.49226234650202,-0.996542888090844,0.0290199823448285,-0.0231326007848384,0.0265931685319674,0.111615316710879,-0.0889715414801475,0.102281417430644
0.27,2.66638642174839,-1.49249812108694,-0.996271842334653,0.0301361355119373,-0.0240223161996398,0.0276159827062738,0.111615316710879,-0.0889715414801475,0.102281417430644
0.28,2.66669336386934,-1.49274279282601,-0.995990568436719,0.0312522886790461,-0.0249120316144413,0.0286387968805802,0.111615316710879,-0.0889715414801475,0.102281417430644
0.29,2.66701146752197,-1.49299636171923,-0.995699066397041,0.0323684418461549,-0.0258017470292428,0.0296616110548867,0.111615316710879,-0.0889715414801475,0.102281417430644
0.3,2.66734073270627,-1.4932588277666,-0.995397336215621,0.0334845950132637,-0.0266914624440443,0.0306844252291931,0.111615316710879,-0.0889715414801475,0.102281417430644
0.31,2.66768115942224,-1.49353019096811,-0.995085377892458,0.0346007481803725,-0.0275811778588457,0.0317072394034995,0.111615316710879,-0.0889715414801475,0.102281417430644
0.32,2.66803274766987,-1.49381045132377,-0.994763191427551,0.0357169013474813,-0.0284708932736472,0.032730053577806,0.111615316710879,-0.0889715414801475,0.102281417430644
0.33,2.66839549744918,-1.49409960883358,-0.994430776820901,0.0368330545145901,-0.0293606086884487,0.0337528677521124,0.111615316710879,-0.0889715414801475,0.102281417430644
0.34,2.66876940876017,-1.49439766349754,-0.994088134072509,0.0379492076816989,-0.0302503241032502,0.0347756819264189,0.111615316710879,-0.0889715414801475,0.102281417430644
0.35,2.66915448160282,-1.49470461531565,-0.993735263182373,0.0390653608488077,-0.0311400395180516,0.0357984961007253,0.111615316710879,-0.0889715414801475,0.102281417430644
0.36,2.66955071597714,-1.4950204642879,-0.993372164150494,0.0401815140159165,-0.0320297549328531,0.0368213102750317,0.111615316710879,-0.0889715414801475,0.102281417430644
0.37,2.66995811188314,-1.49534521041431,-0.992998836976872,0.0412976671830252,-0.0329194703476546,0.0378441244493382,0.111615316710879,-0.0889715414801475,0.102281417430644
0.38,2.6703766693208,-1.49567885369486,-0.992615281661507,0.042413820350134,-0.0338091857624561,0.0388669386236446,0.111615316710879,-0.0889715414801475,0.102281417430644
0.39,2.67080638829014,-1.49602139412956,-0.9922214982044,0.0435299735172428,-0.0346989011772575,0.039889752797951,0.111615316710879,-0.0889715414801475,0.102281417430644
0.4,2.67124726879115,-1.4963728317184,-0.991817486605548,0.0446461266843516,-0.035588616592059,0.0409125669722575,0.111615316710879,-0.0889715414801475,0.102281417430644
0.41,2.67169931082383,-1.4967331664614,-0.991403246864954,0.0457622798514604,-0.0364783320068605,0.0419353811465639,0.111615316710879,-0.0889715414801475,0.102281417430644
0.42,2.67216251438818,-1.49710239835854,-0.990978778982617,0.0468784330185692,-0.037368047421662,0.0429581953208703,0.111615316710879,-0.0889715414801475,0.102281417430644
0.43,2.6726368794842,-1.49748052740983,-0.990544082958537,0.047994586185678,-0.0382577628364634,0.0439810094951768,0.111615316710879,-0.0889715414801475,0.102281417430644
0.44,2.67312240611189,-1.49786755361527,-0.990099158792714,0.0491107393527868,-0.0391474782512649,0.0450038236694832,0.111615316710879,-0.0889715414801475,0.102281417430644
0.45,2.67361909427125,-1.49826347697486,-0.989644006485147,0.0502268925198956,-0.0400371936660664,0.0460266378437897,0.111615316710879,-0.0889715414801475,0.102281417430644
0.46,2.67412694396229,-1.49866829748859,-0.989178626035838,0.0513430456870044,-0.0409269090808679,0.0470494520180961,0.111615316710879,-0.0889715414801475,0.102281417430644
0.47,2.67464595518499,-1.49908201515647,-0.988703017444785,0.0524591988541131,-0.0418166244956693,0.0480722661924025,0.111615316710879,-0.0889715414801475,0.102281417430644
0.48,2.67517612793937,-1.4995046299785,-0.98821718071199,0.0535753520212219,-0.0427063399104708,0.049095080366709,0.111615316710879,-0.0889715414801475,0.102281417430644
