time_s,q1_rad,q2_rad,q3_cm,dq1_rad_s,dq2_rad_s,dq3_cm_s,ddq1_rad_s2,ddq2_rad_s2,ddq3_cm_s2
3.04,1.39566570790562,-1.96383393419022,-1,0.229255366255935,0.0858955053966915,0,0.0754129494262943,0.028255100459438,0
3.05,1.39796203221565,-1.96297356638123,-1,0.230009495750198,0.0861780564012859,0,0.0754129494262943,0.028255100459438,0
3.06,1.40026589782062,-1.9621103730622,-1,0.230763625244461,0.0864606074058802,0,0.0754129494262943,0.028255100459438,0
3.07,1.40257730472054,-1.96124435423312,-1,0.231517754738724,0.0867431584104746,0,0.0754129494262943,0.028255100459438,0
3.08,1.4048962529154,-1.96037550989399,-1,0.232271884232987,0.087025709415069,0,0.0754129494262943,0.028255100459438,0
3.09,1.4072227424052,-1.95950384004482,-1,0.233026013727249,0.0873082604196634,0,0.0754129494262943,0.028255100459438,0
3.1,1.40955677318994,-1.9586293446856,-1,0.233780143221512,0.0875908114242578,0,0.0754129494262943,0.028255100459438,0
3.11,1.41189834526963,-1.95775202381633,-1,0.234534272715775,0.0878733624288521,0,0.0754129494262943,0.028255100459438,0
3.12,1.41424745864426,-1.95687187743702,-1,0.235288402210038,0.0881559134334465,0,0.0754129494262943,0.028255100459438,0
3.13,1.41660411331383,-1.95598890554766,-1,0.236042531704301,0.0884384644380409,0,0.0754129494262943,0.028255100459438,0
3.14,1.41896830927834,-1.95510310814826,-1,0.236796661198564,0.0887210154426353,0,0.0754129494262943,0.028255100459438,0
3.15,1.4213400465378,-1.95421448523881,-1,0.237550790692827,0.0890035664472296,0,0.0754129494262943,0.028255100459438,0
3.16,1.4237193250922,-1.95332303681931,-1,0.23830492018709,0.089286117451824,0,0.0754129494262943,0.028255100459438,0
3.17,1.42610614494154,-1.95242876288977,-1,0.239059049681353,0.0895686684564184,0,0.0754129494262943,0.028255100459438,0
3.18,1.42850050608583,-1.95153166345019,-1,0.239813179175616,0.0898512194610128,0,0.0754129494262943,0.028255100459438,0
3.19,1.43090240852505,-1.95063173850055,-1,0.240567308669879,0.0901337704656072,0,0.0754129494262943,0.028255100459438,0
3.2,1.43331185225922,-1.94972898804087,-1,0.241321438164142,0.0904163214702016,0,0.0754129494262943,0.028255100459438,0
3.21,1.43572883728834,-1.94882341207115,-1,0.242075567658405,0.0906988724747959,0,0.0754129494262943,0.028255100459438,0
3.22,1.43815336361239,-1.94791501059138,-1,0.242829697152668,0.0909814234793903,0,0.0754129494262943,0.028255100459438,0
3.23,1.44058543123139,-1.94700378360156,-1,0.243583826646931,0.0912639744839847,0,0.0754129494262943,0.028255100459438,0
3.24,1.44302504014533,-1.9460897311017,-1,0.244337956141194,0.0915465254885791,0,0.0754129494262943,0.028255100459438,0
3.25,1.44547219035421,-1.94517285309179,-1,0.245092085635457,0.0918290764931735,0,0.0754129494262943,0.028255100459438,0
3.26,1.44792688185804,-1.94425314957183,-1,0.24584621512972,0.0921116274977678,0,0.0754129494262943,0.028255100459438,0
3.27,1.45038911465681,-1.94333062054183,-1,0.246600344623982,0.0923941785023622,0,0.0754129494262943,0.028255100459438,0
3.28,1.45285888875052,-1.94240526600179,-1,0.247354474118245,0.0926767295069566,0,0.0754129494262943,0.028255100459438,0
3.29,1.45533620413917,-1.94147708595169,-1,0.248108603612508,0.092959280511551,0,0.0754129494262943,0.028255100459438,0
3.3,1.45782106082277,-1.94054608039156,-1,0.248862733106771,0.0932418315161454,0,0.0754129494262943,0.028255100459438,0
3.31,1.46031345880131,-1.93961224932137,-1,0.249616862601034,0.0935243825207397,0,0.0754129494262943,0.028255100459438,0
3.32,1.46281339807479,-1.93867559274114,-1,0.250370992095297,0.0938069335253341,0,0.0754129494262943,0.028255100459438,0
3.33,1.46532087864322,-1.93773611065086,-1,0.25112512158956,0.0940894845299285,0,0.0754129494262943,0.028255100459438,0
3.34,1.46783590050658,-1.93679380305054,-1,0.251879251083823,0.0943720355345229,0,0.0754129494262943,0.028255100459438,0
3.35,1.47035846366489,-1.93584866994017,-1,0.252633380578086,0.0946545865391172,0,0.0754129494262943,0.028255100459438,0
3.36,1.47288856811814,-1.93490071131976,-1,0.253387510072349,0.0949371375437116,0,0.0754129494262943,0.028255100459438,0
3.37,1.47542621386634,-1.9339499271893,-1,0.254141639566612,0.095219688548306,0,0.0754129494262943,0.028255100459438,0
3.38,1.47797140090948,-1.93299631754879,-1,0.254895769060875,0.0955022395529004,0,0.0754129494262943,0.028255100459438,0
3.39,1.48052412924756,-1.93203988239824,-1,0.255649898555138,0.0957847905574948,0,0.0754129494262943,0.028255100459438,0
3.4,1.48308439888058,-1.93108062173764,-1,0.256404028049401,0.0960673415620892,0,0.0754129494262943,0.028255100459438,0
3.41,1.48565220980854,-1.930118535567,-1,0.257158157543664,0.0963498925666835,0,0.0754129494262943,0.028255100459438,0
